lat;lng;name;portsCount;portsComment
50.389829;30.639477;TOKA #1173 METRO (м. Київ, просп. Петра Григоренка, 43 );3;\n        \n         Type 2 Plug - вільний - 12.99 ₴/⚡ Type 2 - вільний - 12.99 ₴/⚡ Type 1 - вільний - 12.99 ₴/⚡
50.378292;30.703126;TOKA #1174 Head office Fast Charger (вул. Володимира Заболотного, 1А, Київ);3;\n        \n         CCS 2 - вільний - 16.99 ₴/⚡ GB/T DC - вільний - 16.99 ₴/⚡ Type 2 - вільний - 12.99 ₴/⚡
50.489434;30.475345;TOKA #1184 GREY PLAZA Fast Charger (м. Київ, проспект Степана Бандери, 9);3;\n        \n         CCS 2 - вільний - 16.99 ₴/⚡ GB/T DC - вільний - 16.99 ₴/⚡ CHAdeMO - вільний - 15.99 ₴/⚡
46.439682;30.758091;TOKA #2060 Sady Fast Charger (м. Одеса, вул. Академічна, 28);2;\n        \n         CCS 2/GBT DC - вільний - 17.99 ₴/⚡ CHAdeMO - вільний - 17.99 ₴/⚡
50.379977;30.442321;TOKA #1138 METRO (м. Київ, Кільцева дорога, 1-В);3;\n        \n         GB/T AC - вільний - 12.99 ₴/⚡ Type 1 - вільний - 12.99 ₴/⚡ Type 2 Plug - вільний - 12.99 ₴/⚡
50.107916;25.108776;TOKA #1175 ANTURAZH (вул. Гатки, 4-а, с. Лагодів, Львівська обл.);3;\n        \n         GB/T AC - вільний - 12.99 ₴/⚡ Type 1 - вільний - 12.99 ₴/⚡ Type 2 Plug - вільний - 12.99 ₴/⚡
50.378207;30.703212;TOKA #2061 Head office Fast Charger (вул. Володимира Заболотного, 1А, Київ );2;\n        \n         GB/T DC - вільний - 16.99 ₴/⚡ CCS 2 - вільний - 16.99 ₴/⚡
49.820798;24.006989;TOKA #1057 by Octa Energy (м. Львів, вул. Околична, 10);2;\n        \n         Type 2 Plug - вільний - 0.00 ₴/⚡ Type 2 Plug - вільний - 0.00 ₴/⚡
49.601391;34.532991;TOKA #1172  Ddrive Fast Charger (м. Полтава, вул. Зінківська 6-а);3;\n        \n         CCS 2 - вільний - 16.99 ₴/⚡ GB/T DC - вільний - 17.19 ₴/⚡ Type 2 - вільний - 14.99 ₴/⚡
50.435992;30.615477;TOKA #1140 Comfort Town - Sobornosti 17/korp2 [тільки для мешканців] (м. Київ, просп. Соборності, 17 , корп. 2);3;\n        \n         GB/T AC - вільний - 10.50 ₴/⚡ Type 1 - вільний - 10.50 ₴/⚡ Type 2 Plug - зайнятий - 10.50 ₴/⚡
48.356443;24.4212;TOKA #1048  Alpin Hotel (урочище Вищня 290, Поляниця, Івано-Франківська обл.);2;\n        \n         Type 1 - вільний - 0.00 ₴/⚡ Type 2 Plug - вільний - 0.00 ₴/⚡
46.618458;31.09203;TOKA #1169 Smart33  ( Одеська обл,  м. Южне, вул. Іванова, буд. 33);3;\n        \n         Type 1 - вільний - 13.99 ₴/⚡ Type 1 - вільний - 13.99 ₴/⚡ Type 2 Plug - вільний - 13.99 ₴/⚡
48.614998;22.262087;TOKA #1197 BRSM Fast Charger (вул. Баб'яка, 26,  м. Ужгород, Закарпатська обл.);3;\n        \n         CCS 2 - вільний - 18.99 ₴/⚡ GB/T DC - вільний - 18.99 ₴/⚡ Type 2 Plug - вільний - 15.99 ₴/⚡
48.638464;22.274662;TOKA #1145 Eco Status, Апартель готель. (вул. Собранецька 150, Ужгород, Закарпатська обл.);3;\n        \n         GB/T AC - вільний - 15.99 ₴/⚡ Type 1 - вільний - 15.99 ₴/⚡ Type 2 Plug - вільний - 15.99 ₴/⚡
48.485997;35.075817;TOKA #2065 Dnipromashtrans GBT Fast Charger (м. Дніпро вул. Артільна, 10);1;\n        \n         GB/T DC - вільний - 13.99 ₴/⚡
49.56676;25.614299;TOKA #1190 EVoltiq Tekstylnyk Fast Charger (м. Тернопіль, вул. Текстильна 18);3;\n        \n         CCS 2 - вільний - 16.99 ₴/⚡ GB/T DC - вільний - 16.99 ₴/⚡ CHAdeMO - вільний - 15.99 ₴/⚡
49.6712;33.7463;TOKA #1304 POWER PORT Krasnohorivka  HUB 4 (вул. Гоголя, 2, Красногорівка, Полтавська обл.);3;\n        \n         CCS 2 - вільний - 17.50 ₴/⚡ GB/T DC - вільний - 17.50 ₴/⚡ GB/T DC - вільний - 17.50 ₴/⚡
49.67121;33.7462;TOKA #1303 POWER PORT Krasnohorivka  HUB 3 (вул. Гоголя, 2, Красногорівка, Полтавська обл);3;\n        \n         CCS 2 - вільний - 17.50 ₴/⚡ GB/T DC - вільний - 17.50 ₴/⚡ CCS 2 - вільний - 17.50 ₴/⚡
49.67123;33.746;TOKA #1301 POWER PORT Krasnohorivka HUB 1 (вул. Гоголя, 2, Красногорівка, Полтавська обл.);3;\n        \n         CCS 2 - невідомий - 17.50 ₴/⚡ GB/T DC - невідомий - 17.50 ₴/⚡ CHAdeMO - невідомий - 17.50 ₴/⚡
49.67122;33.7461;TOKA #1302 POWER PORT Krasnohorivka HUB 2 (вул. Гоголя, 2, Красногорівка, Полтавська обл.);3;\n        \n         CCS 2 - вільний - 17.50 ₴/⚡ GB/T DC - вільний - 17.50 ₴/⚡ CHAdeMO - вільний - 17.50 ₴/⚡
48.71572;30.251;TOKA #1305 POWER PORT Uman HUB 1 (210 км автодорога Київ-Одеса, Е95, Умань, Черкаська обл.);3;\n        \n         CCS 2 - вільний - 17.50 ₴/⚡ GB/T DC - вільний - 17.50 ₴/⚡ CHAdeMO - вільний - 17.50 ₴/⚡
48.71572;30.2509;TOKA #1306 POWER PORT Uman HUB 2 (210 км автодорога Київ-Одеса, Е95, Умань, Черкаська обл.);3;\n        \n         CCS 2 - вільний - 17.50 ₴/⚡ GB/T DC - вільний - 17.50 ₴/⚡ CCS 2 - вільний - 17.50 ₴/⚡
48.71572;30.2508;TOKA #1307 POWER PORT Uman HUB 3 (210 км автодорога Київ-Одеса, Е95, Умань, Черкаська обл.);3;\n        \n         CCS 2 - вільний - 17.50 ₴/⚡ CCS 2 - вільний - 17.50 ₴/⚡ GB/T DC - вільний - 17.50 ₴/⚡
48.958778;34.452853;TOKA #1308 POWER PORT Tsarichanka (вул. Кірова, 151, Царичанка, Дніпропетровська обл.);3;\n        \n         CCS 2 - вільний - 17.50 ₴/⚡ GB/T DC - вільний - 17.50 ₴/⚡ CCS 2 - вільний - 17.50 ₴/⚡
50.400014;30.365684;TOKA #1309 POWER PORT SOFIA-KIEVSKA (вул. Павла Чубинського, 8B, Софіївська Борщагівка, Київська обл.);3;\n        \n         CCS 2 - вільний - 17.50 ₴/⚡ GB/T DC - вільний - 17.50 ₴/⚡ CHAdeMO - вільний - 17.50 ₴/⚡
48.354791;24.40301;TOKA #3048 Mountain Residence ( Івано-Франківська область, с. Поляниця  Участок Вишні, 505 );2;\n        \n         Type 1 - невідомий - 0.00 ₴/⚡ Type 2 Plug - невідомий - 0.00 ₴/⚡
48.354791;24.40301;TOKA #3049 Mountain Residence ( Івано-Франківська область, с. Поляниця  Участок Вишні, 505 );2;\n        \n         Type 1 - невідомий - 0.00 ₴/⚡ Type 2 Plug - невідомий - 0.00 ₴/⚡
48.354791;24.40301;TOKA #3047 Mountain Residence ( Івано-Франківська область, с. Поляниця  Участок Вишні, 505 );2;\n        \n         GB/T AC - невідомий - 0.00 ₴/⚡ Type 2 Plug - невідомий - 0.00 ₴/⚡
48.354791;24.40301;TOKA #3046 Mountain Residence ( Івано-Франківська область, с. Поляниця  Участок Вишні, 505 );2;\n        \n         GB/T AC - невідомий - 0.00 ₴/⚡ Type 2 Plug - невідомий - 0.00 ₴/⚡
48.354791;24.40301;TOKA #3045 Mountain Residence  ( Івано-Франківська область, с. Поляниця  Участок Вишні, 505 );0;
48.21904;22.657964;TOKA #3044 Apart-hotel  My Home Apart (Закарпатська обл., м. Берегово, вул. Шевченка, 124-Б);1;\n        \n         Type 2 - вільний - 15.99 ₴/⚡
49.795958;24.038446;TOKA #1143 Eco Status. ринок *Шувар* №3 (Львів, пр-т Святого Івана Павла ІІ, 4-Б);3;\n        \n         GB/T AC - вільний - 15.99 ₴/⚡ Type 1 - вільний - 15.99 ₴/⚡ Type 2 Plug - вільний - 15.99 ₴/⚡
49.862972;24.017357;TOKA #2063 FAST LevCharge ARSEN (просп. В'ячеслава Чорновола, 95, Львів);2;\n        \n         GB/T DC - вільний - 19.99 ₴/⚡ CCS 2 - вільний - 19.99 ₴/⚡
49.797085;24.038508;TOKA #1146 Eco Status, ринок «Шувар» 4 [доступ обмежено] (Львів, пр-т Святого Івана Павла ІІ, 4-Б);3;\n        \n         GB/T AC - вільний - 15.99 ₴/⚡ Type 1 - вільний - 15.99 ₴/⚡ Type 2 Plug - вільний - 15.99 ₴/⚡
50.346873;30.477032;TOKA #1202 Kryshtalevi dzherela  [тільки для мешканців] (м. Київ, Метрологічна, 56);3;\n        \n         GB/T AC - вільний - 12.50 ₴/⚡ Type 1 - зайнятий - 12.50 ₴/⚡ Type 2 Plug - зайнятий - 12.50 ₴/⚡
50.350592;30.479132;TOKA #1203 Kryshtalevi dzherela  [тільки для мешканців] (м. Київ, Метрологічна, 11-а);3;\n        \n         GB/T AC - зайнятий - 12.50 ₴/⚡ Type 1 - зайнятий - 12.50 ₴/⚡ Type 2 Plug - вільний - 12.50 ₴/⚡
50.340035;30.476908;TOKA #1201 Kryshtalevi dzherela  [тільки для мешканців] (м. Київ, Метрологічна, 113);3;\n        \n         GB/T AC - вільний - 12.50 ₴/⚡ Type 1 - зайнятий - 12.50 ₴/⚡ Type 2 Plug - зайнятий - 12.50 ₴/⚡
50.254654;28.692113;TOKA #1204 STO, AZS, Stoyanka Fast Charger (м. Житомир, вул. Корольова, 21-б (заїзд з вулиці Шевченка ) );4;\n        \n         CCS 2 - вільний - 16.99 ₴/⚡ GB/T DC - вільний - 16.99 ₴/⚡ Type 2 - вільний - 12.99 ₴/⚡ CHAdeMO - вільний - 15.99 ₴/⚡
46.617734;31.092699;TOKA #1129 Smart31  ( Одеська обл,  м. Южне, вул. Іванова, буд. 31);3;\n        \n         Type 1 - вільний - 13.99 ₴/⚡ Type 1 - вільний - 13.99 ₴/⚡ Type 2 Plug - вільний - 13.99 ₴/⚡
